adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
false,/zb6fM1CX41D9rF9hdgclu0peUmy.jpg,"[18,36,10752]",424,en,Schindler's List,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,34.6675,/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,1993-12-15,Schindler's List,false,8.6,16255
false,/6O1mOoTXuc1WqjKd2R7MFQHZ7Eb.jpg,"[14,16,10751]",8392,ja,となりのトトロ,"Two sisters move to the country with their father in order to be closer to their hospitalized mother, and discover the surrounding trees are inhabited by Totoros, magical spirits of the forest. When the youngest runs away from home, the older sister seeks help from the spirits to find her.",34.6545,/rtGDOeG9LzoerkDGZF9dnVeLppL.jpg,1988-04-16,My Neighbor Totoro,false,8.1,8148
false,/aJn9XeesqsrSLKcHfHP4u5985hn.jpg,"[878,12,28]",283995,en,Guardians of the Galaxy Vol. 2,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,34.642,/y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg,2017-04-19,Guardians of the Galaxy Vol. 2,false,7.613,21843
false,/aTSA5zMWlVFTYBIZxTCMbLkfOtb.jpg,"[27,80,53]",632727,en,Texas Chainsaw Massacre,"After nearly 50 years of hiding, Leatherface returns to terrorize a group of idealistic influencers who accidentally disrupt his carefully shielded world in a remote Texas town.",34.62425,/7sKiGNWFM15WNyY7LYd5vmb3brO.jpg,2022-02-18,Texas Chainsaw Massacre,false,5.194,1485
false,/qvo0g1yeQnYoCcXctSHI4mkoFMc.jpg,"[878,12,53]",131631,en,The Hunger Games: Mockingjay - Part 1,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,34.622125,/2hTPkBiXoMmrdtYgHtB9WU5dg80.jpg,2014-11-19,The Hunger Games: Mockingjay - Part 1,false,6.814,16001
false,/bSqhsOTMnp0L6xGSHCAArXXURNy.jpg,"[28,53,878]",10483,en,Death Race,"Terminal Island, New York: 2020. Overcrowding in the US penal system has reached a breaking point. Prisons have been turned over to a monolithic Weyland Corporation, which sees jails full of thugs as an opportunity for televised sport. Adrenalized inmates, a global audience hungry for violence and a spectacular, enclosed arena come together to form the 'Death Race', the biggest, most brutal event.",34.60675,/5A79GeOb3uChQ0l0ZDjDyODKQp3.jpg,2008-08-22,Death Race,false,6.266,3845
false,/eDLp4uFdqP1gpy9oMrutwH6Q64I.jpg,"[18,53,27]",44214,en,Black Swan,"The story of Nina, a ballerina in a New York City ballet company whose life, like all those in her profession, is completely consumed with dance. She lives with her retired ballerina mother Erica who zealously supports her daughter's professional ambition. When artistic director Thomas Leroy decides to replace prima ballerina Beth MacIntyre for the opening production of their new season, Swan Lake, Nina is his first choice.",34.55625,/viWheBd44bouiLCHgNMvahLThqx.jpg,2010-12-03,Black Swan,false,7.7,14699
false,/k6ANeyxAfMRi5xhxIXv1Scn9vc2.jpg,"[27,80,53]",934433,en,Scream VI,"Following the latest Ghostface killings, the four survivors leave Woodsboro behind and start a fresh chapter.",34.5325,/wDWwtvkRRlgTiUr6TyLSMX8FCuZ.jpg,2023-03-08,Scream VI,false,7,2748
false,/iQcCAm8hKWZyUntqrvzyEGtXyJl.jpg,"[878,28,12]",670292,en,The Creator,"Amid a future war between the human race and the forces of artificial intelligence, a hardened ex-special forces agent grieving the disappearance of his wife, is recruited to hunt down and kill the Creator, the elusive architect of advanced AI who has developed a mysterious weapon with the power to end the war—and mankind itself.",34.522625,/3dSivDtOuyxLDxPH4v2tcNG1fP7.jpg,2023-09-27,The Creator,false,7.06,3273
false,/ozVwXlfxqNsariipatGwa5px3Pm.jpg,"[28,878]",240832,en,Lucy,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",34.51725,/kRbpUTRNm6QbLQFPFWUcNC4czEm.jpg,2014-07-25,Lucy,false,6.459,16233
false,/iPHsjvbFyGbeCEDC7u8Ib8U1zS6.jpg,"[35,18,10749]",947891,en,My Old Ass,"An 18th birthday mushroom trip brings free-spirited Elliott face-to-face with her wisecracking 39-year-old self. But when Elliott’s ""old ass"" starts handing out warnings about what her younger self should and shouldn't do, Elliott realizes she has to rethink everything about family, love, and what's becoming a transformative summer.",34.501125,/yUs4Sw9AyTg2sA1qWBkNpD2mGSj.jpg,2024-09-13,My Old Ass,false,6.9,277
false,/AeGgtElKvBQY9f9350fztaGLAvH.jpg,"[27,53]",1306764,tl,Outside,"A family retreats to an isolated farm during a zombie outbreak, but years of painful secrets take a toll as they navigate their desolate world.",34.460499999999996,/e2YYJYZrQkodvMGfgdSUH5LBPpr.jpg,2024-10-16,Outside,false,6.1,131
false,/wxr4Z6E83h14CogsZOzDm1vuDX3.jpg,"[878,28,12]",91314,en,Transformers: Age of Extinction,"As humanity picks up the pieces after the battle of Chicago, a shadowy group reveals itself in an attempt to control the direction of history…while an ancient, powerful new menace sets Earth in its crosshairs. With help from Cade Yeager, Optimus Prime and the Autobots rise to meet their most fearsome challenge yet.",34.441375,/jyzrfx2WaeY60kYZpPYepSjGz4S.jpg,2014-06-25,Transformers: Age of Extinction,false,5.94,8271
false,/2m6DFZSfOl7VoQxsCVZnthMD2nB.jpg,"[28,80,53]",1151949,id,The Shadow Strays,"Skilled in the art of killing, a young assassin defies her mentor to save a boy from a ruthless crime syndicate — and she'll destroy anyone in her path.",34.432,/cfkcrKySRyJiIdLo6c6kNSyLFh7.jpg,2024-09-10,The Shadow Strays,false,7.244,236
false,/uAfhsySkr1UzQg1zdg3dZQRz9Fd.jpg,"[16,10751,35]",10193,en,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",34.4215,/AbbXspMOwdvwWZgVN0nabZq03Ec.jpg,2010-06-16,Toy Story 3,false,7.8,14872
false,/jwggB67hpRqqVw8OHDNTW5Wz7fm.jpg,"[14,28,18]",37958,en,Immortals,"Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity.",34.417375,/4SPPX5KIyaQ9O8n5rLvvUIiIhpF.jpg,2011-11-10,Immortals,false,6,2621
false,/jrm5WPcYN09Xv9u31XwATd0R7Rv.jpg,"[14,27]",9092,en,Snow White: A Tale of Terror,"When young Lili's mother dies in childbirth, her father remarries Lady Claudia, a woman ruled by an evil mirror with the power to make her queen of all living things.  After escaping an attempt on her life, Lili finds herself lost in a dark forest, where living happily ever after seems unlikely.",34.401250000000005,/qoFccaw3SVzIFLRWAacFE3cyiig.jpg,1997-07-18,Snow White: A Tale of Terror,false,6.1,258
false,/AoSZyb37ljMAxw0RdeQEBHKtgcc.jpg,"[10751,16,12,35,14]",330457,en,Frozen II,"Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.",34.312625,/mINJaa34MtknCYl5AjtNJzWj8cD.jpg,2019-11-20,Frozen II,false,7.2,9850
false,/aPEhtVLrZRnJufKHwbHgqwirv7J.jpg,"[28,12,14]",297762,en,Wonder Woman,An Amazon princess comes to the world of Man in the grips of the First World War to confront the forces of evil and bring an end to human conflict.,34.284125,/v4ncgZjG2Zu8ZW5al1vIZTsSjqX.jpg,2017-05-30,Wonder Woman,false,7.217,20133
false,/pIFGZRCWjdQwECoXcphCCe1tl0B.jpg,"[27,9648,53]",1041613,en,Immaculate,"An American nun embarks on a new journey when she joins a remote convent in the Italian countryside. However, her warm welcome quickly turns into a living nightmare when she discovers her new home harbours a sinister secret and unspeakable horrors.",34.269999999999996,/zyopv7D5j7cfswG0NYiA14qAdPC.jpg,2024-03-20,Immaculate,false,6.235,1375
false,/2uSCHUsmzb6KkQPFSxBQ7bgfJLE.jpg,"[28,878,27]",345940,en,The Meg,"A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.",34.221,/eyWICPcxOuTcDDDbTMOZawoOn8d.jpg,2018-08-09,The Meg,false,6.2,7755
false,/gcW8rMiA9OKbetpjAVAAdbGrDd8.jpg,"[16,35,12,10751]",831815,en,Saving Bikini Bottom: The Sandy Cheeks Movie,"When Bikini Bottom is scooped from the ocean, scientific squirrel Sandy Cheeks and her pal SpongeBob SquarePants saddle up for Texas to save their town.",34.215625,/30YnfZdMNIV7noWLdvmcJS0cbnQ.jpg,2024-10-18,Saving Bikini Bottom: The Sandy Cheeks Movie,false,6.035,72
false,null,[],643652,en,Fashion Show,"Lauren Greenfield's video ""Fashion Show"" mixes filmed footage with still photography from over 50 runway shows in New York, Milan and Paris. Cut to the pulsating beat of Fol Chen's latest musical single, ""The Longer You Wait"", the multimedia piece is an experiential journey through the life of the definitive fashion show.",34.1875,null,2010-01-16,Fashion Show,false,0,0
false,/igtm12Wy9EUlxFeyb4v8bRyuYSY.jpg,"[28,80,18,53]",1337309,th,Bangkok Breaking: ฝ่านรกเมืองเทวดา,"When a dedicated rescue worker inadvertently gets caught up in the kidnapping plot of a mogul's tween daughter, he must save her from the clutches of rival gangs hunting them down with unpredictable dangers around every corner.",34.117875,/6VeDn4oIeUK4XwjWGWMb6qvMImQ.jpg,2024-09-26,Bangkok Breaking: Heaven and Hell,false,6.6,64
false,/hNCqkXbWd40eftqSdjq8TmV7Mqr.jpg,"[18,878,9648]",329865,en,Arrival,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",34.091875,/x2FJsf1ElAgr63Y3PNPtJrcmpoe.jpg,2016-11-10,Arrival,false,7.61,18090
false,/vE04q0JUU3MVflOQWGoZVfeFykB.jpg,"[10402,35,14]",16127,en,Forbidden Zone,"A mysterious door in the basement of the Hercules house leads to the Sixth Dimension by way of a gigantic set of intestine. When Frenchy slips through the door, King Fausto falls in love with her. The jealous Queen Doris takes Frenchy prisoner, and it is up to the Hercules family and friend Squeezit Henderson to rescue her.",34.076750000000004,/shBJRGNek5hkrCnKabcbxa4rWaH.jpg,1980-03-15,Forbidden Zone,false,6.3,101
false,/bb5syHBUEsqL9PguV8kKf3noTFl.jpg,"[12,10751,14]",2454,en,The Chronicles of Narnia: Prince Caspian,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",34.034,/qxz3WIyjZiSKUhaTIEJ3c1GcC9z.jpg,2008-05-15,The Chronicles of Narnia: Prince Caspian,false,6.6,6445
false,/rl95VDEP3nsUQmGzE0S1S7y6T0N.jpg,"[10752,28]",190859,en,American Sniper,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.",33.988125,/vJgtfUmZE5i4L12sOryAPuBa04K.jpg,2014-12-25,American Sniper,false,7.422,13006
false,/oVD3ClJBoomSQHtnJPAlMfes8YD.jpg,"[28,80]",339403,en,Baby Driver,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",33.980125,/rmnQ9jKW72bHu8uKlMjPIb2VLMI.jpg,2017-06-28,Baby Driver,false,7.447,15943
false,/oIChiLRlyW09syl6n1cEVrjtu4W.jpg,"[10749,18,35]",551824,en,Sex Weather,"Sleepy-eyed filmmaker Darrel wakes to find himself in bed with his crew member Sydney. As they begin to discuss the previous evening and tepid reviews of his new film, emotions give rise to a passionate and thoughtful relationship that once could have been if either had taken the chance.",33.934,/iXBUy4bSVuGZTAq2SnwS8FF8x93.jpg,2018-10-01,Sex Weather,false,5.892,65
false,/r5NvzqWUpOdy4eQ7OENzb73XY25.jpg,"[27,53]",1255208,en,Bag of Lies,"Desperate to save his dying wife, Matt turns to The Bag, an ancient relic with dark magic. The cure demands a chilling ritual and strict rules. As his wife heals, Matt's sanity unravels, facing terrifying consequences.",33.92375,/pPElE8npavUirQWmscJUGZyPiP6.jpg,2024-03-29,Bag of Lies,false,5.576,33
false,/mRP3qmD2JffBQqYRKOkbTZEI8VY.jpg,"[18,10749]",1228681,no,Sex,"Two men in heterosexual marriages whose unexpected experiences challenge their perceptions of sexuality, gender and identity.",33.911125,/rTxYiujTHImHaEElz6ioRU7d4Z3.jpg,2024-02-17,Sex,false,6.3,15
false,/y6uJ11Q1O7k5cJlVuqUBkrQEdUn.jpg,"[16,12,35,10751]",1154304,es,Buffalo Kids,"Mary and Tom are parentless Irish siblings who arrive in New York City via ocean liner in 1886 and quickly find themselves on a wild, cross-country journey aboard a transcontinental ""Orphan Train"" where they meet an extraordinary new friend who will change their lives forever.",33.906125,/nRWiUth8Cr5bG9AQkDZHoAS25CW.jpg,2024-08-14,Buffalo Kids,false,6.8,22
false,/rnsEwhRCJpWtEM1m5akd29Z9pvf.jpg,"[35,28]",1117027,en,Cassino in Ischia,A former film star travels to Italy to work with a struggling director in order to revitalize his career.,33.833375000000004,/3HNFnLe9DcDt3ZcytxOXzeToEvQ.jpg,2024-09-30,Cassino in Ischia,false,4.875,12
false,/pVVobDO8cezhVPvwD6EBUN0g3mt.jpg,"[14,28,878]",353491,en,The Dark Tower,A boy haunted by visions of a parallel world aids its disillusioned guardian in preventing the destruction of the nexus of universes known as the Dark Tower.,33.813625,/i9GUSgddIqrroubiLsvvMRYyRy0.jpg,2017-08-03,The Dark Tower,false,5.759,5177
false,/jPu8yiadqgzwFPGKJmGo637ASVP.jpg,"[878,28,12]",1724,en,The Incredible Hulk,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.",33.8125,/gKzYx79y0AQTL4UAk1cBQJ3nvrm.jpg,2008-06-12,The Incredible Hulk,false,6.2,11965
false,/uLJhJsLHchuhNoqrfwf5F3Tmpsg.jpg,"[878,35,28]",1242372,zh,从21世纪安全撤离,"Three friends discover that they have the power to travel back and forth 20 years with a sneeze. However, the future is not as good as they hope, and they need to take on the responsibility of saving the world.",33.798625,/6jgXcjisegB0XBzIvIiKo0aLFc.jpg,2024-07-18,Escape from the 21st Century,false,6.7,66
false,/8Qsr8pvDL3s1jNZQ4HK1d1Xlvnh.jpg,"[14,12]",259316,en,Fantastic Beasts and Where to Find Them,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",33.792500000000004,/h6NYfVUyM6CDURtZSnBpz647Ldd.jpg,2016-11-16,Fantastic Beasts and Where to Find Them,false,7.317,18970
false,/yRKyJJYIzfeiVDHBe4LXguPQCvD.jpg,"[14,35]",4011,en,Beetlejuice,A newly dead New England couple seeks help from a deranged demon exorcist to scare an affluent New York family out of their home.,33.78625,/nnl6OWkyPpuMm595hmAxNW3rZFn.jpg,1988-03-30,Beetlejuice,false,7.4,7815
false,/xwgBHC2FgoIrQitl8jZwXXdsR9u.jpg,"[35,18,53]",466272,en,Once Upon a Time... in Hollywood,"Los Angeles, 1969. TV star Rick Dalton, a struggling actor specializing in westerns, and stuntman Cliff Booth, his best friend, try to survive in a constantly changing movie industry. Dalton is the neighbor of the young and promising actress and model Sharon Tate, who has just married the prestigious Polish director Roman Polanski…",33.777375,/8j58iEBw9pOXFD2L0nt0ZXeHviB.jpg,2019-07-24,Once Upon a Time... in Hollywood,false,7.431,13752
